travel_date;5_to_7_am;7_to_8_am;8_to_11_am;7_to_11_pm;bus_origin;car_type;max_capacity;nb_passengers
07/12/2017;0;1;0;0;Kisii;Bus;49;14
07/12/2017;0;1;0;0;Rongo;Bus;49;1
07/12/2017;0;1;0;0;Rongo;Bus;49;9
07/12/2017;0;1;0;0;Kisii;Bus;49;10
07/12/2017;0;1;0;0;Migori;Bus;49;31
07/12/2017;0;1;0;0;Rongo;Bus;49;1
07/12/2017;0;1;0;0;Kijauri;shuttle;11;2
07/12/2017;0;1;0;0;Kisii;shuttle;11;10
07/12/2017;0;1;0;0;Kisii;shuttle;11;10
07/12/2017;0;1;0;0;Kisii;shuttle;11;10
07/12/2017;0;1;0;0;Kisii;shuttle;11;10
07/12/2017;0;0;1;0;Kisii;shuttle;11;10
07/12/2017;0;0;1;0;Kijauri;shuttle;11;1
07/12/2017;0;0;1;0;Kisii;shuttle;11;10
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;10
07/12/2017;0;0;1;0;Kijauri;shuttle;11;2
07/12/2017;0;0;1;0;Kisii;shuttle;11;9
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;9
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;12
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;11
07/12/2017;0;0;1;0;Kisii;shuttle;11;3
07/12/2017;0;0;1;0;Kisii;shuttle;11;1
07/12/2017;0;0;0;1;Kisii;Bus;49;3
07/12/2017;0;0;0;1;Kisii;Bus;49;1
07/12/2017;0;0;0;1;Kijauri;Bus;49;3
07/12/2017;0;0;0;1;Kisii;Bus;49;38
08/12/2017;1;0;0;0;Keumbu;shuttle;11;1
08/12/2017;1;0;0;0;Kisii;shuttle;11;2
08/12/2017;1;0;0;0;Keumbu;shuttle;11;1
08/12/2017;1;0;0;0;Kisii;shuttle;11;2
08/12/2017;1;0;0;0;Kijauri;shuttle;11;4
08/12/2017;1;0;0;0;Kisii;shuttle;11;9
08/12/2017;1;0;0;0;Keroka;shuttle;11;1
08/12/2017;1;0;0;0;Kijauri;shuttle;11;1
08/12/2017;1;0;0;0;Kisii;shuttle;11;7
08/12/2017;1;0;0;0;Kijauri;shuttle;11;1
08/12/2017;1;0;0;0;Kisii;shuttle;11;9
08/12/2017;1;0;0;0;Keumbu;shuttle;11;1
08/12/2017;1;0;0;0;Kisii;shuttle;11;9
08/12/2017;0;1;0;0;Rongo;Bus;49;4
08/12/2017;0;1;0;0;Kisii;shuttle;11;11
08/12/2017;0;1;0;0;Keroka;Bus;49;1
08/12/2017;0;1;0;0;Kisii;Bus;49;37
08/12/2017;0;1;0;0;Kisii;Bus;49;8
08/12/2017;0;1;0;0;Homa Bay;Bus;49;30
08/12/2017;0;1;0;0;Rongo;Bus;49;5
08/12/2017;0;1;0;0;Rongo;Bus;49;26
08/12/2017;0;1;0;0;Kijauri;Bus;49;1
08/12/2017;0;1;0;0;Keroka;Bus;49;4
08/12/2017;0;1;0;0;Kisii;Bus;49;22
08/12/2017;0;1;0;0;Keroka;Bus;49;1
08/12/2017;0;1;0;0;Kijauri;Bus;49;1
08/12/2017;0;1;0;0;Kisii;Bus;49;27
08/12/2017;0;1;0;0;Rongo;Bus;49;2
08/12/2017;0;1;0;0;Migori;Bus;49;1
08/12/2017;0;1;0;0;Homa Bay;Bus;49;36
08/12/2017;0;1;0;0;Rongo;Bus;49;1
08/12/2017;0;1;0;0;Rongo;Bus;49;2
08/12/2017;0;1;0;0;Homa Bay;Bus;49;10
08/12/2017;0;1;0;0;Kisii;shuttle;11;11
08/12/2017;0;1;0;0;Migori;Bus;49;33
08/12/2017;0;1;0;0;Rongo;Bus;49;1
08/12/2017;0;1;0;0;Rongo;Bus;49;3
08/12/2017;0;1;0;0;Kisii;Bus;49;1
08/12/2017;0;1;0;0;Rongo;Bus;49;26
08/12/2017;0;1;0;0;Kisii;Bus;49;9
08/12/2017;0;1;0;0;Migori;Bus;49;25
08/12/2017;0;1;0;0;Kisii;shuttle;11;9
08/12/2017;0;1;0;0;Kisii;shuttle;11;11
08/12/2017;0;1;0;0;Kisii;shuttle;11;11
08/12/2017;0;1;0;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;10
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;10
08/12/2017;0;0;1;0;Kisii;shuttle;11;7
08/12/2017;0;0;1;0;Kisii;shuttle;11;7
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;10
08/12/2017;0;0;1;0;Kisii;shuttle;11;8
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;9
08/12/2017;0;0;1;0;Kisii;shuttle;11;9
08/12/2017;0;0;1;0;Keroka;shuttle;11;5
08/12/2017;0;0;1;0;Kisii;shuttle;11;6
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Keroka;shuttle;11;1
08/12/2017;0;0;1;0;Kisii;shuttle;11;10
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;11
08/12/2017;0;0;1;0;Kisii;shuttle;11;3
08/12/2017;0;0;1;0;Kijauri;shuttle;11;4
08/12/2017;0;0;1;0;Kisii;shuttle;11;1
08/12/2017;0;0;1;0;Kijauri;shuttle;11;1
08/12/2017;0;0;1;0;Kisii;shuttle;11;1
08/12/2017;0;0;0;1;Kisii;Bus;49;6
08/12/2017;0;0;0;1;Kisii;Bus;49;4
08/12/2017;0;0;0;1;Kisii;Bus;49;8
08/12/2017;0;0;0;1;Kisii;Bus;49;8
09/12/2017;1;0;0;0;Keroka;shuttle;11;1
09/12/2017;1;0;0;0;Kisii;shuttle;11;1
09/12/2017;1;0;0;0;Keroka;shuttle;11;7
09/12/2017;1;0;0;0;Kisii;shuttle;11;1
09/12/2017;1;0;0;0;Kijauri;shuttle;11;2
09/12/2017;1;0;0;0;Kisii;shuttle;11;1
09/12/2017;1;0;0;0;Kijauri;shuttle;11;1
09/12/2017;1;0;0;0;Keroka;shuttle;11;1
09/12/2017;1;0;0;0;Kijauri;shuttle;11;1
09/12/2017;0;1;0;0;Rongo;Bus;49;6
09/12/2017;0;1;0;0;Kisii;Bus;49;4
09/12/2017;0;1;0;0;Kijauri;Bus;49;1
09/12/2017;0;1;0;0;Rongo;Bus;49;14
09/12/2017;0;1;0;0;Homa Bay;Bus;49;18
09/12/2017;0;1;0;0;Kisii;Bus;49;2
09/12/2017;0;1;0;0;Rongo;Bus;49;6
09/12/2017;0;1;0;0;Kisii;Bus;49;3
09/12/2017;0;1;0;0;Kijauri;Bus;49;5
09/12/2017;0;1;0;0;Keroka;Bus;49;2
09/12/2017;0;1;0;0;Kisii;Bus;49;21
09/12/2017;0;1;0;0;Keroka;Bus;49;4
09/12/2017;0;1;0;0;Kisii;Bus;49;7
09/12/2017;0;1;0;0;Rongo;Bus;49;2
09/12/2017;0;1;0;0;Rongo;Bus;49;3
09/12/2017;0;1;0;0;Homa Bay;Bus;49;11
09/12/2017;0;1;0;0;Rongo;Bus;49;1
09/12/2017;0;1;0;0;Kisii;Bus;49;2
09/12/2017;0;1;0;0;Migori;Bus;49;41
09/12/2017;0;1;0;0;Kisii;Bus;49;1
09/12/2017;0;1;0;0;Rongo;Bus;49;7
09/12/2017;0;1;0;0;Migori;Bus;49;13
09/12/2017;0;1;0;0;Kisii;shuttle;11;1
09/12/2017;0;1;0;0;Kisii;shuttle;11;6
09/12/2017;0;1;0;0;Kisii;shuttle;11;3
09/12/2017;0;1;0;0;Kisii;shuttle;11;8
09/12/2017;0;0;1;0;Kisii;shuttle;11;9
09/12/2017;0;0;1;0;Kisii;shuttle;11;3
09/12/2017;0;0;1;0;Kijauri;shuttle;11;1
09/12/2017;0;0;1;0;Kisii;shuttle;11;1
09/12/2017;0;0;1;0;Kijauri;shuttle;11;1
09/12/2017;0;0;1;0;Kisii;shuttle;11;3
09/12/2017;0;0;1;0;Kisii;shuttle;11;10
09/12/2017;0;0;1;0;Kisii;shuttle;11;11
09/12/2017;0;0;1;0;Kisii;shuttle;11;9
09/12/2017;0;0;1;0;Kisii;shuttle;11;10
09/12/2017;0;0;1;0;Kijauri;shuttle;11;2
09/12/2017;0;0;1;0;Kisii;shuttle;11;9
09/12/2017;0;0;1;0;Kisii;shuttle;11;7
09/12/2017;0;0;1;0;Kisii;shuttle;11;11
09/12/2017;0;0;1;0;Kisii;shuttle;11;9
09/12/2017;0;0;1;0;Kisii;shuttle;11;11
09/12/2017;0;0;1;0;Kisii;shuttle;11;1
09/12/2017;0;0;0;1;Kijauri;Bus;49;1
09/12/2017;0;0;0;1;Kisii;Bus;49;3
09/12/2017;0;0;0;1;Kijauri;Bus;49;3
09/12/2017;0;0;0;1;Kisii;Bus;49;3
10/12/2017;1;0;0;0;Keroka;shuttle;11;8
10/12/2017;1;0;0;0;Kijauri;shuttle;11;2
10/12/2017;1;0;0;0;Kisii;shuttle;11;1
10/12/2017;1;0;0;0;Keroka;shuttle;11;10
10/12/2017;1;0;0;0;Kisii;shuttle;11;1
10/12/2017;1;0;0;0;Keroka;shuttle;11;10
10/12/2017;1;0;0;0;Kisii;shuttle;11;1
10/12/2017;1;0;0;0;Keroka;shuttle;11;6
10/12/2017;1;0;0;0;Kijauri;shuttle;11;4
10/12/2017;1;0;0;0;Kisii;shuttle;11;1
10/12/2017;1;0;0;0;Keroka;shuttle;11;5
10/12/2017;1;0;0;0;Kisii;shuttle;11;6
10/12/2017;1;0;0;0;Keroka;shuttle;11;11
10/12/2017;1;0;0;0;Keroka;shuttle;11;11
10/12/2017;1;0;0;0;Keroka;shuttle;11;3
10/12/2017;1;0;0;0;Kisii;shuttle;11;8
10/12/2017;1;0;0;0;Keroka;shuttle;11;11
10/12/2017;1;0;0;0;Keroka;shuttle;11;11
10/12/2017;1;0;0;0;Keroka;shuttle;11;8
10/12/2017;1;0;0;0;Kisii;shuttle;11;3
10/12/2017;1;0;0;0;Keroka;shuttle;11;7
10/12/2017;1;0;0;0;Kijauri;shuttle;11;1
10/12/2017;1;0;0;0;Kisii;shuttle;11;3
10/12/2017;0;1;0;0;Keroka;shuttle;11;7
10/12/2017;0;1;0;0;Migori;Bus;49;3
10/12/2017;0;1;0;0;Kisii;shuttle;11;4
10/12/2017;0;1;0;0;Kisii;Bus;49;3
10/12/2017;0;1;0;0;Rongo;Bus;49;32
10/12/2017;0;1;0;0;Homa Bay;Bus;49;8
10/12/2017;0;1;0;0;Kisii;Bus;49;2
10/12/2017;0;1;0;0;Rongo;Bus;49;3
10/12/2017;0;1;0;0;Kisii;Bus;49;21
10/12/2017;0;1;0;0;Keroka;Bus;49;1
10/12/2017;0;1;0;0;Kijauri;Bus;49;1
10/12/2017;0;1;0;0;Kisii;Bus;49;11
10/12/2017;0;1;0;0;Kijauri;Bus;49;1
10/12/2017;0;1;0;0;Kisii;Bus;49;14
10/12/2017;0;1;0;0;Kisii;Bus;49;6
10/12/2017;0;1;0;0;Homa Bay;Bus;49;20
10/12/2017;0;1;0;0;Rongo;Bus;49;1
10/12/2017;0;1;0;0;Kisii;shuttle;11;10
10/12/2017;0;1;0;0;Rongo;Bus;49;2
10/12/2017;0;1;0;0;Migori;Bus;49;28
10/12/2017;0;1;0;0;Migori;Bus;49;1
10/12/2017;0;1;0;0;Rongo;Bus;49;8
10/12/2017;0;1;0;0;Kisii;Bus;49;4
10/12/2017;0;1;0;0;Rongo;Bus;49;1
10/12/2017;0;1;0;0;Migori;Bus;49;35
10/12/2017;0;1;0;0;Kisii;Bus;49;1
10/12/2017;0;1;0;0;Kisii;shuttle;11;9
10/12/2017;0;1;0;0;Kisii;shuttle;11;10
10/12/2017;0;1;0;0;Kisii;shuttle;11;5
10/12/2017;0;1;0;0;Kisii;shuttle;11;10
10/12/2017;0;0;1;0;Kisii;shuttle;11;7
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;7
10/12/2017;0;0;1;0;Kisii;shuttle;11;9
10/12/2017;0;0;1;0;Kisii;shuttle;11;10
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;9
10/12/2017;0;0;1;0;Kisii;shuttle;11;3
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;8
10/12/2017;0;0;1;0;Kisii;shuttle;11;6
10/12/2017;0;0;1;0;Kisii;shuttle;11;10
10/12/2017;0;0;1;0;Kisii;shuttle;11;6
10/12/2017;0;0;1;0;Kisii;shuttle;11;7
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;10
10/12/2017;0;0;1;0;Kisii;shuttle;11;9
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;11
10/12/2017;0;0;1;0;Kisii;shuttle;11;12
10/12/2017;0;0;1;0;Kisii;shuttle;11;10
10/12/2017;0;0;1;0;Kisii;shuttle;11;9
10/12/2017;0;0;1;0;Kisii;shuttle;11;7
10/12/2017;0;0;1;0;Kisii;shuttle;11;8
10/12/2017;0;0;0;1;Kisii;Bus;49;6
10/12/2017;0;0;0;1;Kisii;Bus;49;24
10/12/2017;0;0;0;1;Kisii;Bus;49;42
10/12/2017;0;0;0;1;Kisii;Bus;49;34
11/12/2017;1;0;0;0;Kisii;shuttle;11;1
11/12/2017;1;0;0;0;Kijauri;shuttle;11;1
11/12/2017;1;0;0;0;Kisii;shuttle;11;5
11/12/2017;1;0;0;0;Kijauri;shuttle;11;1
11/12/2017;0;1;0;0;Kisii;Bus;49;9
11/12/2017;0;1;0;0;Rongo;Bus;49;19
11/12/2017;0;1;0;0;Keroka;Bus;49;1
11/12/2017;0;1;0;0;Homa Bay;Bus;49;16
11/12/2017;0;1;0;0;Rongo;Bus;49;6
11/12/2017;0;1;0;0;Kisii;Bus;49;3
11/12/2017;0;1;0;0;Kijauri;Bus;49;2
11/12/2017;0;1;0;0;Kisii;Bus;49;35
11/12/2017;0;1;0;0;Kijauri;Bus;49;1
11/12/2017;0;1;0;0;Kisii;Bus;49;27
11/12/2017;0;1;0;0;Kisii;Bus;49;7
11/12/2017;0;1;0;0;Homa Bay;Bus;49;24
11/12/2017;0;1;0;0;Rongo;Bus;49;1
11/12/2017;0;1;0;0;Migori;Bus;49;37
11/12/2017;0;1;0;0;Rongo;Bus;49;10
11/12/2017;0;1;0;0;Kisii;Bus;49;4
11/12/2017;0;1;0;0;Migori;Bus;49;23
11/12/2017;0;0;1;0;Kijauri;shuttle;11;1
11/12/2017;0;0;1;0;Kisii;shuttle;11;1
11/12/2017;0;0;1;0;Keroka;shuttle;11;1
11/12/2017;0;0;1;0;Kisii;shuttle;11;1
11/12/2017;0;0;1;0;Kisii;shuttle;11;11
11/12/2017;0;0;1;0;Kisii;shuttle;11;11
11/12/2017;0;0;1;0;Kisii;shuttle;11;11
11/12/2017;0;0;1;0;Kisii;shuttle;11;4
11/12/2017;0;0;1;0;Kisii;shuttle;11;2
11/12/2017;0;0;1;0;Kisii;shuttle;11;8
12/12/2017;1;0;0;0;Keumbu;shuttle;11;1
12/12/2017;1;0;0;0;Kisii;shuttle;11;5
12/12/2017;1;0;0;0;Kisii;shuttle;11;2
12/12/2017;1;0;0;0;Kisii;shuttle;11;7
12/12/2017;1;0;0;0;Kisii;shuttle;11;11
12/12/2017;1;0;0;0;Kijauri;shuttle;11;1
12/12/2017;1;0;0;0;Kisii;shuttle;11;10
12/12/2017;1;0;0;0;Kijauri;shuttle;11;2
12/12/2017;1;0;0;0;Kisii;shuttle;11;7
12/12/2017;1;0;0;0;Kisii;shuttle;11;11
12/12/2017;1;0;0;0;Kisii;shuttle;11;10
12/12/2017;1;0;0;0;Kisii;shuttle;11;10
12/12/2017;1;0;0;0;Kisii;shuttle;11;11
12/12/2017;1;0;0;0;Kisii;shuttle;11;11
12/12/2017;1;0;0;0;Kisii;shuttle;11;11
12/12/2017;0;1;0;0;Kisii;shuttle;11;11
12/12/2017;0;1;0;0;Kisii;Bus;49;1
12/12/2017;0;1;0;0;Rongo;Bus;49;13
12/12/2017;0;1;0;0;Kijauri;Bus;49;1
12/12/2017;0;1;0;0;Keroka;Bus;49;1
12/12/2017;0;1;0;0;Homa Bay;Bus;49;20
12/12/2017;0;1;0;0;Kisii;Bus;49;1
12/12/2017;0;1;0;0;Rongo;Bus;49;2
12/12/2017;0;1;0;0;Kisii;Bus;49;8
12/12/2017;0;1;0;0;Kijauri;Bus;49;1
12/12/2017;0;1;0;0;Kisii;Bus;49;31
12/12/2017;0;1;0;0;Kisii;Bus;49;5
12/12/2017;0;1;0;0;Kisii;Bus;49;1
12/12/2017;0;1;0;0;Homa Bay;Bus;49;23
12/12/2017;0;1;0;0;Homa Bay;Bus;49;7
12/12/2017;0;1;0;0;Kisii;shuttle;11;11
12/12/2017;0;1;0;0;Kisii;Bus;49;4
12/12/2017;0;1;0;0;Migori;Bus;49;44
12/12/2017;0;1;0;0;Rongo;Bus;49;2
12/12/2017;0;1;0;0;Rongo;Bus;49;18
12/12/2017;0;1;0;0;Kisii;Bus;49;6
12/12/2017;0;1;0;0;Migori;Bus;49;18
12/12/2017;0;1;0;0;Kisii;shuttle;11;11
12/12/2017;0;1;0;0;Kisii;shuttle;11;11
12/12/2017;0;1;0;0;Kisii;shuttle;11;11
12/12/2017;0;1;0;0;Kisii;shuttle;11;11
12/12/2017;0;0;1;0;Kisii;shuttle;11;11
12/12/2017;0;0;1;0;Kisii;shuttle;11;11
12/12/2017;0;0;1;0;Kisii;shuttle;11;11
12/12/2017;0;0;1;0;Kisii;shuttle;11;11
12/12/2017;0;0;1;0;Kisii;shuttle;11;11
12/12/2017;0;0;1;0;Kisii;shuttle;11;11
12/12/2017;0;0;1;0;Kisii;shuttle;11;9
12/12/2017;0;0;1;0;Kisii;shuttle;11;11
12/12/2017;0;0;1;0;Kisii;shuttle;11;11
12/12/2017;0;0;1;0;Kisii;shuttle;11;11
12/12/2017;0;0;1;0;Kisii;shuttle;11;10
12/12/2017;0;0;1;0;Kisii;shuttle;11;3
12/12/2017;0;0;1;0;Kisii;shuttle;11;1
12/12/2017;0;0;0;1;Kisii;Bus;49;1
12/12/2017;0;0;0;1;Kisii;Bus;49;2
13/12/2017;1;0;0;0;Keroka;shuttle;11;4
13/12/2017;1;0;0;0;Kisii;shuttle;11;7
13/12/2017;1;0;0;0;Keroka;shuttle;11;4
13/12/2017;1;0;0;0;Keumbu;shuttle;11;2
13/12/2017;1;0;0;0;Kisii;shuttle;11;2
13/12/2017;1;0;0;0;Kisii;shuttle;11;11
13/12/2017;1;0;0;0;Kisii;shuttle;11;11
13/12/2017;1;0;0;0;Kijauri;shuttle;11;3
13/12/2017;1;0;0;0;Kisii;shuttle;11;8
13/12/2017;1;0;0;0;Kisii;shuttle;11;10
13/12/2017;1;0;0;0;Kisii;shuttle;11;10
13/12/2017;1;0;0;0;Kisii;shuttle;11;8
13/12/2017;1;0;0;0;Kisii;shuttle;11;6
13/12/2017;1;0;0;0;Kijauri;shuttle;11;2
13/12/2017;1;0;0;0;Kisii;shuttle;11;1
13/12/2017;0;1;0;0;Kijauri;shuttle;11;6
13/12/2017;0;1;0;0;Kisii;shuttle;11;2
13/12/2017;0;1;0;0;Kisii;Bus;49;49
13/12/2017;0;1;0;0;Rongo;Bus;49;13
13/12/2017;0;1;0;0;Kijauri;Bus;49;1
13/12/2017;0;1;0;0;Homa Bay;Bus;49;17
13/12/2017;0;1;0;0;Kisii;Bus;49;1
13/12/2017;0;1;0;0;Rongo;Bus;49;3
13/12/2017;0;1;0;0;Kijauri;Bus;49;3
13/12/2017;0;1;0;0;Kisii;Bus;49;14
13/12/2017;0;1;0;0;Kisii;Bus;49;24
13/12/2017;0;1;0;0;Migori;Bus;49;4
13/12/2017;0;1;0;0;Rongo;Bus;49;1
13/12/2017;0;1;0;0;Homa Bay;Bus;49;26
13/12/2017;0;1;0;0;Rongo;Bus;49;1
13/12/2017;0;1;0;0;Kisii;shuttle;11;10
13/12/2017;0;1;0;0;Homa Bay;Bus;49;1
13/12/2017;0;1;0;0;Migori;Bus;49;45
13/12/2017;0;1;0;0;Migori;Bus;49;1
13/12/2017;0;1;0;0;Rongo;Bus;49;2
13/12/2017;0;1;0;0;Rongo;Bus;49;21
13/12/2017;0;1;0;0;Migori;Bus;49;28
13/12/2017;0;1;0;0;Kijauri;shuttle;11;1
13/12/2017;0;1;0;0;Kisii;shuttle;11;9
13/12/2017;0;1;0;0;Kisii;shuttle;11;9
13/12/2017;0;1;0;0;Kisii;shuttle;11;10
13/12/2017;0;1;0;0;Kijauri;shuttle;11;1
13/12/2017;0;1;0;0;Kisii;shuttle;11;10
13/12/2017;0;0;1;0;Kisii;shuttle;11;9
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;9
13/12/2017;0;0;1;0;Kijauri;shuttle;11;1
13/12/2017;0;0;1;0;Kisii;shuttle;11;8
13/12/2017;0;0;1;0;Kisii;shuttle;11;9
13/12/2017;0;0;1;0;Kisii;shuttle;11;8
13/12/2017;0;0;1;0;Kisii;shuttle;11;9
13/12/2017;0;0;1;0;Kisii;shuttle;11;10
13/12/2017;0;0;1;0;Kisii;shuttle;11;7
13/12/2017;0;0;1;0;Kisii;shuttle;11;10
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;11
13/12/2017;0;0;1;0;Kisii;shuttle;11;10
13/12/2017;0;0;1;0;Kisii;shuttle;11;1
13/12/2017;0;0;0;1;Kisii;Bus;49;6
13/12/2017;0;0;0;1;Kisii;Bus;49;8
13/12/2017;0;0;0;1;Kisii;Bus;49;36
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;1;0;0;0;Kijauri;shuttle;11;2
14/12/2017;1;0;0;0;Kisii;shuttle;11;9
14/12/2017;1;0;0;0;Kisii;shuttle;11;11
14/12/2017;0;1;0;0;Rongo;Bus;49;2
14/12/2017;0;1;0;0;Kisii;shuttle;11;11
14/12/2017;0;1;0;0;Rongo;Bus;49;8
14/12/2017;0;1;0;0;Homa Bay;Bus;49;20
14/12/2017;0;1;0;0;Kisii;Bus;49;2
14/12/2017;0;1;0;0;Rongo;Bus;49;5
14/12/2017;0;1;0;0;Kijauri;Bus;49;2
14/12/2017;0;1;0;0;Kisii;Bus;49;5
14/12/2017;0;1;0;0;Kisii;Bus;49;23
14/12/2017;0;1;0;0;Migori;Bus;49;2
14/12/2017;0;1;0;0;Homa Bay;Bus;49;20
14/12/2017;0;1;0;0;Rongo;Bus;49;1
14/12/2017;0;1;0;0;Kisii;shuttle;11;11
14/12/2017;0;1;0;0;Migori;Bus;49;36
14/12/2017;0;1;0;0;Migori;Bus;49;20
14/12/2017;0;1;0;0;Rongo;Bus;49;4
14/12/2017;0;1;0;0;Rongo;Bus;49;22
14/12/2017;0;1;0;0;Migori;Bus;49;35
14/12/2017;0;1;0;0;Kijauri;shuttle;11;2
14/12/2017;0;1;0;0;Kisii;shuttle;11;9
14/12/2017;0;1;0;0;Keroka;shuttle;11;1
14/12/2017;0;1;0;0;Kijauri;shuttle;11;2
14/12/2017;0;1;0;0;Kisii;shuttle;11;8
14/12/2017;0;1;0;0;Kisii;shuttle;11;11
14/12/2017;0;1;0;0;Keroka;shuttle;11;1
14/12/2017;0;1;0;0;Kisii;shuttle;11;10
14/12/2017;0;0;1;0;Kijauri;shuttle;11;1
14/12/2017;0;0;1;0;Kisii;shuttle;11;11
14/12/2017;0;0;1;0;Kisii;shuttle;11;11
14/12/2017;0;0;1;0;Keroka;shuttle;11;2
14/12/2017;0;0;1;0;Kisii;shuttle;11;9
14/12/2017;0;0;1;0;Keroka;shuttle;11;2
14/12/2017;0;0;1;0;Kisii;shuttle;11;9
14/12/2017;0;0;1;0;Keroka;shuttle;11;2
14/12/2017;0;0;1;0;Kisii;shuttle;11;9
14/12/2017;0;0;1;0;Kisii;shuttle;11;11
14/12/2017;0;0;1;0;Kisii;shuttle;11;11
14/12/2017;0;0;1;0;Keroka;shuttle;11;1
14/12/2017;0;0;1;0;Kisii;shuttle;11;10
